participant,session,condition,trialType,posture,blockNum,trialNum,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,response,correctResponse,correct,reactionTime,date,utcTime
7,1,7,experiment,sitting,4,12,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.4334280490875244,2021-11-11 15:07:00,1636666213.1638167
7,1,7,experiment,sitting,4,13,noswitch,incongruant,solid,square,blue,right,right,yes,0.4628210067749023,2021-11-11 15:07:00,1636666214.9951465
7,1,7,experiment,sitting,4,14,switch,incongruant,dashed,square,yellow,left,left,yes,0.460317850112915,2021-11-11 15:07:00,1636666216.8295124
7,1,7,experiment,sitting,4,15,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.3915891647338867,2021-11-11 15:07:00,1636666218.5409012
7,1,7,experiment,sitting,4,16,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.4689209461212158,2021-11-11 15:07:00,1636666220.3731222
7,1,7,experiment,sitting,4,17,switch,incongruant,solid,square,blue,right,right,yes,0.5449910163879395,2021-11-11 15:07:00,1636666222.26606
7,1,7,experiment,sitting,4,18,noswitch,incongruant,solid,triangle,yellow,left,left,yes,0.4755570888519287,2021-11-11 15:07:00,1636666224.1010437
7,1,7,experiment,sitting,4,19,switch,incongruant,dashed,triangle,blue,left,right,no,0.5096609592437744,2021-11-11 15:07:00,1636666225.932089
7,1,7,experiment,sitting,4,20,switch,congruant,solid,square,yellow,right,right,yes,0.6892330646514893,2021-11-11 15:07:00,1636666232.9429896
7,1,7,experiment,sitting,4,21,noswitch,congruant,solid,square,blue,right,right,yes,0.5207569599151611,2021-11-11 15:07:00,1636666234.773528
7,1,7,experiment,sitting,4,22,noswitch,congruant,solid,square,blue,right,right,yes,0.5037510395050049,2021-11-11 15:07:00,1636666236.604554
7,1,7,experiment,sitting,4,23,switch,congruant,dashed,square,blue,right,right,yes,0.4586679935455322,2021-11-11 15:07:00,1636666238.3775332
7,1,7,experiment,sitting,4,24,switch,incongruant,solid,triangle,blue,left,left,yes,0.6918270587921143,2021-11-11 15:07:00,1636666240.4492698
7,1,7,experiment,sitting,4,25,noswitch,congruant,solid,triangle,blue,left,left,yes,0.7090909481048584,2021-11-11 15:07:00,1636666242.5170343
7,1,7,experiment,sitting,4,26,switch,incongruant,dashed,square,blue,right,right,yes,0.8817019462585449,2021-11-11 15:07:00,1636666244.7667935
7,1,7,experiment,sitting,4,27,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.5053420066833496,2021-11-11 15:07:00,1636666246.5974207
7,1,7,experiment,sitting,4,28,noswitch,incongruant,dashed,square,blue,right,right,yes,0.533789873123169,2021-11-11 15:07:00,1636666248.4897876
7,1,7,experiment,sitting,4,29,noswitch,incongruant,dashed,square,yellow,left,left,yes,0.4260790348052978,2021-11-11 15:07:00,1636666250.2642784
7,1,7,experiment,sitting,4,30,switch,incongruant,solid,square,yellow,right,right,yes,0.473203182220459,2021-11-11 15:07:00,1636666252.0964167
7,1,7,experiment,sitting,4,31,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.3859200477600097,2021-11-11 15:07:00,1636666253.8081846
7,1,7,experiment,sitting,4,32,switch,congruant,solid,triangle,blue,left,left,yes,0.4795000553131103,2021-11-11 15:07:00,1636666255.6390336
7,1,7,experiment,sitting,4,33,noswitch,incongruant,solid,square,yellow,right,right,yes,0.4387168884277344,2021-11-11 15:07:00,1636666257.410839
7,1,7,experiment,sitting,4,34,switch,congruant,dashed,triangle,blue,right,right,yes,0.4673898220062256,2021-11-11 15:07:00,1636666259.2428966
7,1,7,experiment,sitting,4,35,noswitch,congruant,dashed,triangle,blue,right,right,yes,0.7295742034912109,2021-11-11 15:07:00,1636666261.3119557
7,1,7,experiment,sitting,4,36,switch,congruant,solid,square,yellow,right,right,yes,0.8379180431365967,2021-11-11 15:07:00,1636666263.4997048
7,1,7,experiment,sitting,4,37,switch,congruant,dashed,triangle,blue,right,right,yes,0.552711009979248,2021-11-11 15:07:00,1636666265.390777
7,1,7,experiment,sitting,4,38,switch,incongruant,solid,triangle,yellow,left,left,yes,1.1857690811157229,2021-11-11 15:07:00,1636666267.9350946
7,1,7,experiment,sitting,4,39,noswitch,congruant,solid,triangle,blue,left,left,yes,0.6839258670806885,2021-11-11 15:07:00,1636666269.9433331
7,1,7,experiment,sitting,4,40,noswitch,incongruant,solid,square,blue,right,right,yes,0.4270079135894775,2021-11-11 15:07:00,1636666271.7201226
7,1,7,experiment,sitting,4,41,switch,congruant,dashed,square,blue,right,right,yes,0.5954141616821289,2021-11-11 15:07:00,1636666273.6694446
7,1,7,experiment,sitting,4,42,switch,congruant,solid,square,blue,right,right,yes,0.600430965423584,2021-11-11 15:07:00,1636666275.6213336
7,1,7,experiment,sitting,4,43,noswitch,incongruant,solid,triangle,yellow,left,left,yes,0.3920269012451172,2021-11-11 15:07:00,1636666277.33425
7,1,7,experiment,sitting,4,44,noswitch,congruant,solid,triangle,blue,left,left,yes,0.6248230934143066,2021-11-11 15:07:00,1636666279.2847517
7,1,7,experiment,sitting,4,45,switch,congruant,dashed,triangle,yellow,left,left,yes,0.4576389789581299,2021-11-11 15:07:00,1636666281.1151352
7,1,7,experiment,sitting,4,46,noswitch,congruant,dashed,square,yellow,left,left,yes,0.7416789531707764,2021-11-11 15:07:00,1636666283.1839523
7,1,7,experiment,sitting,4,47,noswitch,incongruant,dashed,triangle,blue,right,right,yes,0.6215798854827881,2021-11-11 15:07:00,1636666285.1344235
7,1,7,experiment,sitting,4,48,noswitch,congruant,dashed,square,blue,right,right,yes,0.6078829765319824,2021-11-11 15:07:00,1636666287.0843906
7,1,7,experiment,sitting,4,49,switch,congruant,solid,square,yellow,right,right,yes,0.5480289459228516,2021-11-11 15:07:00,1636666288.9740603
8,1,8,experiment,standing,1,1,buffer,buffer,solid,square,yellow,left,left,yes,0.8766450881958008,2021-11-11 16:36:00,1636670528.656495
8,1,8,experiment,standing,1,2,switch,congruant,dashed,triangle,yellow,right,left,no,1.2775239944458008,2021-11-11 16:36:00,1636670531.2587478
8,1,8,experiment,standing,1,3,switch,congruant,solid,square,yellow,left,left,yes,0.6181280612945557,2021-11-11 16:36:00,1636670538.2061734
8,1,8,experiment,standing,1,4,switch,congruant,dashed,square,yellow,left,left,yes,0.8946208953857422,2021-11-11 16:36:00,1636670540.452072
8,1,8,experiment,standing,1,5,noswitch,congruant,dashed,triangle,yellow,left,left,yes,1.0435130596160889,2021-11-11 16:36:00,1636670542.816579
8,1,8,experiment,standing,1,6,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.6086058616638184,2021-11-11 16:36:00,1636670544.7672403
8,1,8,experiment,standing,1,7,switch,congruant,solid,square,blue,right,left,no,0.4255321025848388,2021-11-11 16:36:00,1636670546.5424738
8,1,8,experiment,standing,1,8,switch,congruant,dashed,square,yellow,left,left,yes,0.8036520481109619,2021-11-11 16:36:00,1636670553.6715312
8,1,8,experiment,standing,1,9,noswitch,incongruant,dashed,triangle,blue,right,right,yes,0.752000093460083,2021-11-11 16:36:00,1636670555.7396371
8,1,8,experiment,standing,1,10,switch,incongruant,solid,square,yellow,timeout,left,no,,2021-11-11 16:36:00,1636670558.4599628
8,1,8,experiment,standing,1,11,noswitch,congruant,solid,square,blue,right,left,no,0.7770800590515137,2021-11-11 16:36:00,1636670565.5904365
8,1,8,experiment,standing,1,12,switch,incongruant,dashed,square,blue,left,right,no,1.28570818901062,2021-11-11 16:36:00,1636670573.254584
8,1,8,experiment,standing,1,13,noswitch,incongruant,dashed,triangle,yellow,timeout,left,no,,2021-11-11 16:36:00,1636670581.005108
8,1,8,experiment,standing,1,14,switch,congruant,solid,square,yellow,left,left,yes,0.3372499942779541,2021-11-11 16:36:00,1636670587.6529844
8,1,8,experiment,standing,1,15,noswitch,incongruant,solid,triangle,yellow,left,right,no,0.5791528224945068,2021-11-11 16:36:00,1636670589.6023805
8,1,8,experiment,standing,1,16,noswitch,incongruant,solid,square,yellow,left,left,yes,0.3308620452880859,2021-11-11 16:36:00,1636670596.260143
8,1,8,experiment,standing,1,17,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.9106900691986084,2021-11-11 16:36:00,1636670598.5078833
8,1,8,experiment,standing,1,18,noswitch,incongruant,solid,square,blue,left,left,yes,1.3934760093688965,2021-11-11 16:36:00,1636670601.2285342
8,1,8,experiment,standing,1,19,noswitch,congruant,solid,square,yellow,left,left,yes,0.5793440341949463,2021-11-11 16:36:00,1636670603.1789355
8,1,8,experiment,standing,1,20,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.454617977142334,2021-11-11 16:36:00,1636670604.95229
8,1,8,experiment,standing,1,21,switch,congruant,dashed,triangle,blue,timeout,right,no,,2021-11-11 16:36:00,1636670607.6751475
8,1,8,experiment,standing,1,22,noswitch,incongruant,dashed,square,yellow,left,left,yes,0.9001960754394531,2021-11-11 16:36:00,1636670614.9216802
8,1,8,experiment,standing,1,23,switch,incongruant,solid,triangle,yellow,left,right,no,1.0074100494384766,2021-11-11 16:36:00,1636670617.2863705
8,1,8,experiment,standing,1,24,noswitch,congruant,solid,triangle,blue,right,right,yes,0.8409059047698975,2021-11-11 16:36:00,1636670624.4498727
8,1,8,experiment,standing,1,25,noswitch,congruant,solid,triangle,blue,right,right,yes,0.7874720096588135,2021-11-11 16:36:00,1636670626.5820472
8,1,8,experiment,standing,1,26,noswitch,congruant,solid,triangle,blue,right,right,yes,0.7513630390167236,2021-11-11 16:36:00,1636670628.651322
8,1,8,experiment,standing,1,27,switch,incongruant,dashed,square,yellow,left,left,yes,0.9387118816375732,2021-11-11 16:36:00,1636670630.9606664
8,1,8,experiment,standing,1,28,noswitch,incongruant,dashed,triangle,blue,right,right,yes,0.813230037689209,2021-11-11 16:36:00,1636670633.0888996
8,1,8,experiment,standing,1,29,switch,congruant,solid,triangle,yellow,left,right,no,1.0955240726470947,2021-11-11 16:36:00,1636670635.5105665
8,1,8,experiment,standing,1,30,noswitch,congruant,solid,triangle,yellow,left,right,no,0.8065099716186523,2021-11-11 16:36:00,1636670642.612219
8,1,8,experiment,standing,1,31,switch,congruant,dashed,square,blue,timeout,right,no,,2021-11-11 16:36:00,1636670650.3642983
8,1,8,experiment,standing,1,32,noswitch,congruant,dashed,triangle,blue,right,right,yes,0.952651023864746,2021-11-11 16:36:00,1636670657.6632867
8,1,8,experiment,standing,1,33,switch,congruant,solid,triangle,blue,right,right,yes,0.5463900566101074,2021-11-11 16:36:00,1636670659.5547462
8,1,8,experiment,standing,1,34,noswitch,congruant,solid,triangle,yellow,left,right,no,0.7924878597259521,2021-11-11 16:36:00,1636670661.6821008
8,1,8,experiment,standing,1,35,switch,incongruant,dashed,square,yellow,right,left,no,1.391873121261597,2021-11-11 16:36:00,1636670669.4029703
8,1,8,experiment,standing,1,36,switch,congruant,solid,square,blue,timeout,left,no,,2021-11-11 16:36:00,1636670677.1255243
8,1,8,experiment,standing,1,37,switch,incongruant,dashed,triangle,blue,right,right,yes,1.1557409763336182,2021-11-11 16:36:00,1636670684.609201
8,1,8,experiment,standing,1,38,noswitch,congruant,dashed,square,blue,left,right,no,0.8212988376617432,2021-11-11 16:36:00,1636670686.800127
8,1,8,experiment,standing,1,39,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.5596029758453369,2021-11-11 16:36:00,1636670693.691718
8,1,8,experiment,standing,1,40,noswitch,incongruant,dashed,square,blue,right,right,yes,0.8875939846038818,2021-11-11 16:36:00,1636670695.944635
8,1,8,experiment,standing,1,41,noswitch,incongruant,dashed,square,yellow,right,left,no,1.3210771083831787,2021-11-11 16:36:00,1636670698.60704
8,1,8,experiment,standing,1,42,switch,congruant,solid,square,blue,left,left,yes,0.86673903465271,2021-11-11 16:36:00,1636670705.7650716
8,1,8,experiment,standing,1,43,switch,incongruant,dashed,square,blue,left,right,no,0.8505010604858398,2021-11-11 16:36:00,1636670707.9533489
8,1,8,experiment,standing,1,44,switch,congruant,solid,triangle,yellow,right,right,yes,1.0350091457366943,2021-11-11 16:36:00,1636670715.3185203
8,1,8,experiment,standing,1,45,switch,incongruant,dashed,triangle,yellow,right,left,no,0.7333061695098877,2021-11-11 16:36:00,1636670717.3866577
8,1,8,experiment,standing,1,46,noswitch,incongruant,dashed,triangle,blue,left,right,no,0.7298309803009033,2021-11-11 16:36:00,1636670724.4280975
8,1,8,experiment,standing,1,47,switch,incongruant,solid,square,yellow,left,left,yes,0.7847180366516113,2021-11-11 16:36:00,1636670731.5620008
8,1,8,experiment,standing,1,48,switch,incongruant,dashed,square,blue,timeout,right,no,,2021-11-11 16:36:00,1636670734.2823255
8,1,8,experiment,standing,1,49,switch,incongruant,solid,square,blue,left,left,yes,1.282961130142212,2021-11-11 16:36:00,1636670741.8834212
8,1,8,experiment,standing,2,1,buffer,buffer,dashed,triangle,yellow,right,left,no,1.1676678657531738,2021-11-11 16:36:00,1636670762.0827603
8,1,8,experiment,standing,2,2,noswitch,incongruant,dashed,triangle,blue,timeout,right,no,,2021-11-11 16:36:00,1636670769.8364608
8,1,8,experiment,standing,2,3,switch,congruant,solid,triangle,yellow,left,right,no,1.2837789058685305,2021-11-11 16:36:00,1636670777.4336598
