participant,session,condition,trialType,posture,blockNum,trialNum,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,response,correctResponse,correct,reactionTime,date,utcTime,jointHeadDisplacement,jointTorsoDisplacement
6,1,6,experiment,sitting,3,22,switch,congruant,solid,square,yellow,left,left,yes,0.3968429565429687,2021-11-10 15:12:00,1636579728.32352,1.3042815059322759,5.21876571362739
6,1,6,experiment,sitting,3,23,switch,congruant,dashed,triangle,blue,left,left,yes,0.345538854598999,2021-11-10 15:12:00,1636579729.9794416,1.3079219658409986,4.112923690648933
6,1,6,experiment,sitting,3,24,switch,incongruant,solid,triangle,yellow,right,right,yes,0.354205846786499,2021-11-10 15:12:00,1636579731.6948206,1.1723800013408032,4.521474417448382
6,1,6,experiment,sitting,3,25,switch,incongruant,dashed,triangle,blue,right,left,no,0.3412060737609863,2021-11-10 15:12:00,1636579733.4081962,1.4111421964126545,4.68787354081988
6,1,6,experiment,sitting,3,26,switch,incongruant,solid,triangle,blue,right,right,yes,0.5513880252838135,2021-11-10 15:12:00,1636579740.299956,1.255042135379229,4.136127410586547
6,1,6,experiment,sitting,3,27,noswitch,incongruant,solid,square,yellow,left,left,yes,0.3657939434051513,2021-11-10 15:12:00,1636579742.015452,1.2170570089477954,4.758203723871075
6,1,6,experiment,sitting,3,28,switch,congruant,dashed,triangle,blue,left,left,yes,0.2870559692382812,2021-11-10 15:12:00,1636579743.6701825,1.2939134990093135,5.321595169392697
6,1,6,experiment,sitting,3,29,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.356281042098999,2021-11-10 15:12:00,1636579745.385799,1.3220107272667654,4.561496289196375
6,1,6,experiment,sitting,3,30,noswitch,incongruant,dashed,square,blue,left,left,yes,0.5520892143249512,2021-11-10 15:12:00,1636579747.2829618,1.2000066473603894,4.223459337165415
6,1,6,experiment,sitting,3,31,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.3423500061035156,2021-11-10 15:12:00,1636579748.9994435,1.4235569815429407,4.190977246239312
6,1,6,experiment,sitting,3,32,switch,congruant,solid,triangle,blue,right,right,yes,0.34893798828125,2021-11-10 15:12:00,1636579750.7155058,1.3748893234797135,4.5368197981531715
6,1,6,experiment,sitting,3,33,noswitch,incongruant,solid,square,blue,left,left,yes,0.311316967010498,2021-11-10 15:12:00,1636579752.372518,1.2161446273742675,3.2271158908783883
6,1,6,experiment,sitting,3,34,switch,incongruant,dashed,triangle,yellow,right,right,yes,0.318490982055664,2021-11-10 15:12:00,1636579754.0254269,1.2293337702308744,4.013401693944129
6,1,6,experiment,sitting,3,35,switch,incongruant,solid,square,yellow,right,left,no,0.472510814666748,2021-11-10 15:12:00,1636579755.8585613,1.4813150638313108,4.727569666268614
6,1,6,experiment,sitting,3,36,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.2537550926208496,2021-11-10 15:12:00,1636579762.450292,1.1738675778234045,4.285350289530771
6,1,6,experiment,sitting,3,37,noswitch,incongruant,solid,square,blue,left,left,yes,0.3187050819396972,2021-11-10 15:12:00,1636579764.105443,1.4361693576919445,4.585604768531796
6,1,6,experiment,sitting,3,38,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.3082189559936523,2021-11-10 15:12:00,1636579765.764151,1.4245477530667292,4.36717201109337
6,1,6,experiment,sitting,3,39,noswitch,incongruant,solid,square,yellow,left,left,yes,0.3550679683685303,2021-11-10 15:12:00,1636579767.4828074,1.2919427469654612,6.080159340301849
6,1,6,experiment,sitting,3,40,noswitch,congruant,solid,square,blue,left,left,yes,0.3300709724426269,2021-11-10 15:12:00,1636579769.1385863,1.3512013397366662,5.051142710649694
6,1,6,experiment,sitting,3,41,noswitch,congruant,solid,square,blue,left,left,yes,0.3509519100189209,2021-11-10 15:12:00,1636579770.8533645,1.6148072188777753,4.8906417867788985
6,1,6,experiment,sitting,3,42,switch,incongruant,dashed,square,yellow,right,right,yes,0.4041450023651123,2021-11-10 15:12:00,1636579772.6285734,1.519735445484499,5.932998288256377
6,1,6,experiment,sitting,3,43,noswitch,congruant,dashed,triangle,yellow,right,right,yes,0.230032205581665,2021-11-10 15:12:00,1636579774.2240078,1.484007727559931,5.143816557946943
6,1,6,experiment,sitting,3,44,switch,incongruant,solid,square,yellow,left,left,yes,0.3584401607513428,2021-11-10 15:12:00,1636579775.943376,1.4589252579318333,4.0315471147896735
6,1,6,experiment,sitting,3,45,switch,congruant,dashed,triangle,blue,left,left,yes,0.3248088359832763,2021-11-10 15:12:00,1636579777.5986562,1.523742196440858,3.807398625606606
6,1,6,experiment,sitting,3,46,noswitch,congruant,dashed,square,blue,left,left,yes,0.2958590984344482,2021-11-10 15:12:00,1636579779.258258,1.094786873977537,3.7495208453675057
6,1,6,experiment,sitting,3,47,switch,congruant,solid,square,blue,left,left,yes,0.3539412021636963,2021-11-10 15:12:00,1636579780.9744182,1.356887334304476,5.141621587798456
6,1,6,experiment,sitting,3,48,switch,incongruant,dashed,triangle,yellow,right,right,yes,0.3445100784301758,2021-11-10 15:12:00,1636579782.6902387,1.3497669871590294,4.74033486857978
6,1,6,experiment,sitting,3,49,noswitch,incongruant,dashed,square,blue,left,left,yes,0.2893831729888916,2021-11-10 15:12:00,1636579784.349115,1.4748788028954674,4.985102674730561
6,1,6,experiment,sitting,4,1,buffer,buffer,dashed,square,blue,left,left,yes,0.272939920425415,2021-11-10 15:12:00,1636579789.4188917,1.537272178824291,5.528046353147682
6,1,6,experiment,sitting,4,2,noswitch,incongruant,dashed,triangle,yellow,right,right,yes,0.281721830368042,2021-11-10 15:12:00,1636579791.0763028,1.1268666085053631,3.9211544571478907
6,1,6,experiment,sitting,4,3,noswitch,congruant,dashed,square,yellow,right,right,yes,0.3188660144805908,2021-11-10 15:12:00,1636579792.732129,1.2419221035770336,4.144528929232373
6,1,6,experiment,sitting,4,4,switch,congruant,solid,triangle,yellow,right,right,yes,0.2530000209808349,2021-11-10 15:12:00,1636579794.3287742,1.1407314438221545,4.7532000484286865
6,1,6,experiment,sitting,4,5,noswitch,incongruant,solid,square,yellow,left,left,yes,0.3009750843048095,2021-11-10 15:12:00,1636579795.9851737,0.96160795910242,3.892400744797629
6,1,6,experiment,sitting,4,6,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.357680082321167,2021-11-10 15:12:00,1636579797.702395,1.1693514769472442,3.7312557408761564
6,1,6,experiment,sitting,4,7,switch,incongruant,dashed,square,blue,left,left,yes,0.3273811340332031,2021-11-10 15:12:00,1636579799.3575373,1.0205088946918943,4.132493442231894
6,1,6,experiment,sitting,4,8,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.3548247814178467,2021-11-10 15:12:00,1636579801.0734365,1.0890937415611224,4.513012064748002
6,1,6,experiment,sitting,4,9,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.3720269203186035,2021-11-10 15:12:00,1636579802.791787,0.9969676985060912,4.020871942945902
6,1,6,experiment,sitting,4,10,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.3418619632720947,2021-11-10 15:12:00,1636579804.509508,1.1026532650028251,4.199524908122676
6,1,6,experiment,sitting,4,11,switch,congruant,solid,triangle,yellow,right,right,yes,0.2874958515167236,2021-11-10 15:12:00,1636579806.1647546,1.2877937253709408,4.581134801206328
6,1,6,experiment,sitting,4,12,noswitch,incongruant,solid,square,blue,left,left,yes,0.3686079978942871,2021-11-10 15:12:00,1636579807.8839138,1.2063354277866425,4.62468870475197
6,1,6,experiment,sitting,4,13,switch,congruant,dashed,square,blue,left,left,yes,0.317166805267334,2021-11-10 15:12:00,1636579809.5376043,1.1269445967457146,4.644462510303492
6,1,6,experiment,sitting,4,14,switch,incongruant,solid,triangle,blue,right,right,yes,0.2958438396453857,2021-11-10 15:12:00,1636579811.194682,1.0790609314883661,4.837878992755167
6,1,6,experiment,sitting,4,15,noswitch,incongruant,solid,square,yellow,left,left,yes,0.3849689960479736,2021-11-10 15:12:00,1636579812.909317,1.2428767171235076,4.297473854818801
6,1,6,experiment,sitting,4,16,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.2689759731292724,2021-11-10 15:12:00,1636579814.5689633,1.2109086760821268,4.659788882617117
6,1,6,experiment,sitting,4,17,noswitch,incongruant,solid,square,yellow,left,left,yes,0.3281850814819336,2021-11-10 15:12:00,1636579816.2220967,1.245125060848503,4.16259722696466
6,1,6,experiment,sitting,4,18,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.2869789600372314,2021-11-10 15:12:00,1636579817.879731,1.0577349862074363,3.5946264423382432
6,1,6,experiment,sitting,4,19,switch,congruant,dashed,triangle,yellow,right,right,yes,0.4293057918548584,2021-11-10 15:12:00,1636579819.6530256,1.2781137335978852,4.509720370733
6,1,6,experiment,sitting,4,20,switch,congruant,solid,triangle,blue,right,right,yes,0.4504208564758301,2021-11-10 15:12:00,1636579821.487896,1.457463866152894,3.8197375122031736
6,1,6,experiment,sitting,4,21,switch,congruant,dashed,square,yellow,left,right,no,0.4390881061553955,2021-11-10 15:12:00,1636579823.263648,1.1314553059474,4.586130531875012
6,1,6,experiment,sitting,4,22,noswitch,congruant,dashed,triangle,yellow,right,right,yes,1.0137457847595217,2021-11-10 15:12:00,1636579830.6284611,0.9734869062966355,4.005247715283226
6,1,6,experiment,sitting,4,23,switch,congruant,solid,triangle,yellow,right,right,yes,0.3350799083709717,2021-11-10 15:12:00,1636579832.3421297,0.8935229470718397,3.833889812765129
6,1,6,experiment,sitting,4,24,noswitch,congruant,solid,triangle,blue,left,right,no,0.4746949672698974,2021-11-10 15:12:00,1636579834.1770508,1.0282705945556068,4.27033100579276
6,1,6,experiment,sitting,4,25,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.4436140060424804,2021-11-10 15:12:00,1636579841.0040066,1.047858444393141,3.238492985275148
6,1,6,experiment,sitting,4,26,switch,incongruant,dashed,square,blue,left,left,yes,0.3528971672058105,2021-11-10 15:12:00,1636579842.7221527,1.1062786861341083,4.795303422525362
6,1,6,experiment,sitting,4,27,switch,congruant,solid,square,blue,left,left,yes,0.3096117973327636,2021-11-10 15:12:00,1636579844.3773255,1.3338632067609568,4.993855468215886
6,1,6,experiment,sitting,4,28,switch,incongruant,dashed,triangle,yellow,right,right,yes,0.302807092666626,2021-11-10 15:12:00,1636579846.035237,0.996190358270455,3.1071663452285962
6,1,6,experiment,sitting,4,29,switch,incongruant,solid,square,blue,left,left,yes,0.8961808681488037,2021-11-10 15:12:00,1636579848.2854388,1.089421326352168,3.368289970235121
6,1,6,experiment,sitting,4,30,noswitch,congruant,solid,square,blue,left,left,yes,0.3732349872589111,2021-11-10 15:12:00,1636579849.9995823,1.1065202644168024,4.307339658949205
6,1,6,experiment,sitting,4,31,switch,congruant,dashed,triangle,blue,left,left,yes,0.8924009799957275,2021-11-10 15:12:00,1636579852.2487657,1.2625076139713753,4.040749225476805
6,1,6,experiment,sitting,4,32,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.3301401138305664,2021-11-10 15:12:00,1636579853.9045,1.080275717733278,4.207350624218648
6,1,6,experiment,sitting,4,33,noswitch,congruant,dashed,square,blue,left,left,yes,0.3280110359191894,2021-11-10 15:12:00,1636579855.560422,0.9567115222410454,3.8412946462792887
6,1,6,experiment,sitting,4,34,switch,congruant,solid,square,yellow,left,left,yes,0.4125359058380127,2021-11-10 15:12:00,1636579857.3347957,0.8497143936683274,3.2999931596926886
6,1,6,experiment,sitting,4,35,switch,incongruant,dashed,triangle,yellow,right,right,yes,0.4613261222839355,2021-11-10 15:12:00,1636579859.1730704,1.214635209014731,4.3733861706950945
6,1,6,experiment,sitting,4,36,noswitch,incongruant,dashed,square,blue,left,left,yes,0.3565249443054199,2021-11-10 15:12:00,1636579860.8903377,0.9275408111338234,4.767915195030966
6,1,6,experiment,sitting,4,37,switch,congruant,solid,square,yellow,right,left,no,0.3676221370697021,2021-11-10 15:12:00,1636579862.6095183,0.9254076018492453,3.7349967682886835
6,1,6,experiment,sitting,4,38,switch,incongruant,dashed,square,yellow,right,right,yes,0.7865390777587891,2021-11-10 15:12:00,1636579869.7318444,1.17137906820166,4.730043967226774
6,1,6,experiment,sitting,4,39,switch,incongruant,solid,square,yellow,left,left,yes,0.7177050113677979,2021-11-10 15:12:00,1636579871.8075,0.9818816195040374,3.4061984966972823
6,1,6,experiment,sitting,4,40,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.3345429897308349,2021-11-10 15:12:00,1636579873.52327,1.1014100271100162,4.371989165691584
6,1,6,experiment,sitting,4,41,switch,congruant,dashed,square,yellow,right,right,yes,0.7720041275024414,2021-11-10 15:12:00,1636579875.6518097,1.0000975003020658,4.969022588274276
6,1,6,experiment,sitting,4,42,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.6249918937683105,2021-11-10 15:12:00,1636579877.603837,1.217331342938633,3.964123429520105
6,1,6,experiment,sitting,4,43,switch,congruant,solid,square,blue,left,left,yes,0.8888888359069824,2021-11-10 15:12:00,1636579879.8501313,1.0114445494773805,4.4564128079973795
6,1,6,experiment,sitting,4,44,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.279850959777832,2021-11-10 15:12:00,1636579881.505015,0.9451934824432977,4.3434603200194095
6,1,6,experiment,sitting,4,45,switch,congruant,dashed,triangle,yellow,right,right,yes,0.4320850372314453,2021-11-10 15:12:00,1636579883.2789044,1.0535057115987736,4.0762623352866205
6,1,6,experiment,sitting,4,46,switch,incongruant,solid,square,blue,left,left,yes,0.4045321941375732,2021-11-10 15:12:00,1636579884.992646,1.345829582274618,4.054407241693289
6,1,6,experiment,sitting,4,47,switch,congruant,dashed,square,blue,left,left,yes,0.5262479782104492,2021-11-10 15:12:00,1636579886.8855658,0.8997280690648513,4.37903166136988
6,1,6,experiment,sitting,4,48,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.3198580741882324,2021-11-10 15:12:00,1636579888.541653,1.2137867736207621,5.037112479665081
6,1,6,experiment,sitting,4,49,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.2827401161193847,2021-11-10 15:12:00,1636579890.1382382,1.148895132613444,3.6229961093041703
7,1,7,experiment,standing,1,1,buffer,buffer,solid,square,blue,right,right,yes,0.9044129848480223,2021-11-11 15:07:00,1636665213.5056195,2.2842518645221497,2.2066817478139655
7,1,7,experiment,standing,1,2,switch,congruant,dashed,triangle,blue,right,right,yes,0.6107571125030518,2021-11-11 15:07:00,1636665215.4562576,2.259713105990857,2.1967023779815102
7,1,7,experiment,standing,1,3,switch,congruant,solid,square,yellow,right,right,yes,0.6633741855621338,2021-11-11 15:07:00,1636665217.4645183,2.385700134207688,2.346445426502313
7,1,7,experiment,standing,1,4,switch,congruant,dashed,triangle,blue,right,right,yes,0.7351360321044922,2021-11-11 15:07:00,1636665219.531232,2.2990199924728043,3.226128086753374
7,1,7,experiment,standing,1,5,noswitch,incongruant,dashed,square,yellow,left,left,yes,0.5601241588592529,2021-11-11 15:07:00,1636665221.421495,2.0686312078602547,2.9129856442309747
7,1,7,experiment,standing,1,6,switch,incongruant,solid,square,yellow,right,right,yes,0.5959079265594482,2021-11-11 15:07:00,1636665223.3704758,2.111945025829849,2.7879035139506345
7,1,7,experiment,standing,1,7,switch,incongruant,dashed,square,yellow,left,left,yes,0.4243409633636474,2021-11-11 15:07:00,1636665225.14409,2.327026604454199,2.7444993394788098
7,1,7,experiment,standing,1,8,switch,incongruant,solid,square,blue,right,right,yes,0.5468759536743164,2021-11-11 15:07:00,1636665227.032037,2.294797885753909,2.572579729951897
7,1,7,experiment,standing,1,9,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.4971308708190918,2021-11-11 15:07:00,1636665228.861093,1.8681482876940645,2.85268757061974
7,1,7,experiment,standing,1,10,switch,incongruant,solid,square,blue,right,right,yes,0.6282038688659668,2021-11-11 15:07:00,1636665230.8113534,2.130540189809925,2.7115573647893787
7,1,7,experiment,standing,1,11,noswitch,incongruant,solid,triangle,yellow,left,left,yes,0.5934360027313232,2021-11-11 15:07:00,1636665232.764044,2.2026952188906486,2.8316910276062
7,1,7,experiment,standing,1,12,switch,congruant,dashed,triangle,yellow,left,left,yes,0.5039808750152588,2021-11-11 15:07:00,1636665234.5931437,2.3164704341395055,3.084415346516754
7,1,7,experiment,standing,1,13,noswitch,incongruant,dashed,square,blue,right,right,yes,0.5718710422515869,2021-11-11 15:07:00,1636665236.5088537,2.0310267863763003,2.4851874457537173
7,1,7,experiment,standing,1,14,noswitch,congruant,dashed,triangle,blue,right,right,yes,0.9525418281555176,2021-11-11 15:07:00,1636665238.8133116,2.3810958338548582,2.9027092616310997
7,1,7,experiment,standing,1,15,switch,incongruant,solid,triangle,blue,left,left,yes,0.6710090637207031,2021-11-11 15:07:00,1636665240.822781,1.888353665041788,2.7489826774372186
7,1,7,experiment,standing,1,16,switch,incongruant,dashed,square,blue,right,right,yes,0.6408259868621826,2021-11-11 15:07:00,1636665242.832965,1.7420577447275631,2.927474310521012
7,1,7,experiment,standing,1,17,switch,incongruant,solid,triangle,blue,left,left,yes,0.6751749515533447,2021-11-11 15:07:00,1636665244.8415568,1.69176604916634,2.528323991917531
7,1,7,experiment,standing,1,18,switch,incongruant,dashed,square,blue,right,right,yes,0.7729840278625488,2021-11-11 15:07:00,1636665246.9731102,2.02714725899617,2.844878601157657
7,1,7,experiment,standing,1,19,noswitch,congruant,dashed,triangle,blue,left,right,no,0.5363540649414062,2021-11-11 15:07:00,1636665248.8676062,1.7782179610403168,3.606021611577723
7,1,7,experiment,standing,1,20,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.513171911239624,2021-11-11 15:07:00,1636665255.6938024,2.408322721921729,2.836545653887994
7,1,7,experiment,standing,1,21,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.4457020759582519,2021-11-11 15:07:00,1636665257.464702,2.2362415673856146,2.9400737449703493
7,1,7,experiment,standing,1,22,noswitch,incongruant,dashed,square,blue,right,right,yes,0.3653450012207031,2021-11-11 15:07:00,1636665259.1782298,2.1263158573240295,2.795676115207475
7,1,7,experiment,standing,1,23,switch,incongruant,solid,triangle,yellow,left,left,yes,0.3608591556549072,2021-11-11 15:07:00,1636665260.892496,1.8661309332044589,3.591864427318405
